normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,keywords,language,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,trial_registry_ids,publisher,mesh_terms,funders,grant_ids,related_dois,publication_relations,semantic_scholar_id,has_correction
compound_unmapped,compound `5-Cl-DMT` did not match registry,5-Cl-DMT,myelination and oligodendrocyte biology,,,,,,,,myelination and oligodendrocyte biology,molecular_target,myelination and oligodendrocyte biology,target,True,10.3389/fnins.2025.1690318,Potential molecular pathways and therapeutic implications of rapid-acting antidepressants on myelin biology: a scoping review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Antonio Inserra; Colin J. Murray; Antonella Campanale; Jared VanderZwaag; Marie-Ève Tremblay,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"One in vitro study investigated more than one serotonergic RAAD (LSD, 5-Cl-DMT, bufotenine, DMT, 5-MeO-DMT, 5-methoxytryptamine, mescaline, dimethyl DOM) (Table 2 ).",secondary_summary,full_text_seen,text,C004,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2026-01-12,1662-453X,1662-4548,ketamine | myelination | neuronal activity-dependent myelination | neuroplasticity | oligodendrocytes | rapid-acting antidepressants,eng,low,mechanistic,targets,,,5-Cl-DMT,myelination and oligodendrocyte biology,,,{},{},,0.0,,Frontiers Media SA,,,,,,,
compound_unmapped,compound `5-methoxytryptamine` did not match registry,5-methoxytryptamine,myelination and oligodendrocyte biology,,,,,,,,myelination and oligodendrocyte biology,molecular_target,myelination and oligodendrocyte biology,target,True,10.3389/fnins.2025.1690318,Potential molecular pathways and therapeutic implications of rapid-acting antidepressants on myelin biology: a scoping review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Antonio Inserra; Colin J. Murray; Antonella Campanale; Jared VanderZwaag; Marie-Ève Tremblay,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"One in vitro study investigated more than one serotonergic RAAD (LSD, 5-Cl-DMT, bufotenine, DMT, 5-MeO-DMT, 5-methoxytryptamine, mescaline, dimethyl DOM) (Table 2 ).",secondary_summary,full_text_seen,text,C004,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2026-01-12,1662-453X,1662-4548,ketamine | myelination | neuronal activity-dependent myelination | neuroplasticity | oligodendrocytes | rapid-acting antidepressants,eng,low,mechanistic,targets,,,5-methoxytryptamine,myelination and oligodendrocyte biology,,,{},{},,0.0,,Frontiers Media SA,,,,,,,
normalized,compound and graph entity matched local registry,ketamine,NMDA receptor,,Ketamine,NMDA receptor,,,,,NMDA receptor,molecular_target,NMDA receptor,target,True,10.3389/fnins.2025.1690318,Potential molecular pathways and therapeutic implications of rapid-acting antidepressants on myelin biology: a scoping review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Antonio Inserra; Colin J. Murray; Antonella Campanale; Jared VanderZwaag; Marie-Ève Tremblay,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Given that ketamine primarily acts as an NMDA receptor antagonist while secondarily enhancing AMPA receptor throughput, it is well-positioned to modulate these processes, although direct receptor-specific evidence remains limited.",secondary_summary,full_text_seen,text,C014,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2026-01-12,1662-453X,1662-4548,ketamine | myelination | neuronal activity-dependent myelination | neuroplasticity | oligodendrocytes | rapid-acting antidepressants,eng,low,mechanistic,targets,label,label,ketamine,NMDA receptor,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,,Frontiers Media SA,,,,,,,
compound_class_not_graphable,compound is a broad class or multi-compound label; v1 graph uses specific compound nodes only,serotonergic psychedelics,5-HT2A receptor,,,5-HT2A,,,,,5-HT2A receptor,molecular_target,5-HT2A receptor,target,True,10.3389/fnins.2025.1690318,Potential molecular pathways and therapeutic implications of rapid-acting antidepressants on myelin biology: a scoping review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Antonio Inserra; Colin J. Murray; Antonella Campanale; Jared VanderZwaag; Marie-Ève Tremblay,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"These compounds predominantly act through the 5-HT system but may influence myelination via additional, less well-characterized mechanisms, such as 5-HT1A and 5-HT2A receptors on OPCs and OLs (Fan et al., 2015).",secondary_summary,full_text_seen,text,C017,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2026-01-12,1662-453X,1662-4548,ketamine | myelination | neuronal activity-dependent myelination | neuroplasticity | oligodendrocytes | rapid-acting antidepressants,eng,low,mechanistic,targets,,alias,serotonergic psychedelics,5-HT2A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Frontiers Media SA,,,,,,,
normalized,compound and graph entity matched local registry,DOI,5-HT2A receptor,,DOI,5-HT2A,,,,,5-HT2A receptor,molecular_target,5-HT2A receptor,target,True,10.3389/fnins.2025.1690318,Potential molecular pathways and therapeutic implications of rapid-acting antidepressants on myelin biology: a scoping review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Antonio Inserra; Colin J. Murray; Antonella Campanale; Jared VanderZwaag; Marie-Ève Tremblay,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Similarly, DOI, a 5-HT2A receptor agonist, caused immature OLs and OPC cell death at higher doses-an outcome partially preventable by pre-treatment with the 5-HT2A antagonist ritanserin-indicating 5-HT2A receptor-mediated cytotoxicity (Fan et al., 2015).",secondary_summary,full_text_seen,text,C017,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2026-01-12,1662-453X,1662-4548,ketamine | myelination | neuronal activity-dependent myelination | neuroplasticity | oligodendrocytes | rapid-acting antidepressants,eng,low,mechanistic,targets,label,alias,DOI,5-HT2A receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Frontiers Media SA,,,,,,,
normalized,compound and graph entity matched local registry,DMT,sigma-1 receptor,,DMT,Sigma-1 receptor (SIGMAR1),,,,,sigma-1 receptor,molecular_target,sigma-1 receptor,target,True,10.3389/fnins.2025.1690318,Potential molecular pathways and therapeutic implications of rapid-acting antidepressants on myelin biology: a scoping review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Antonio Inserra; Colin J. Murray; Antonella Campanale; Jared VanderZwaag; Marie-Ève Tremblay,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"The Sig-1R is a target receptor of DMT and 5-MeO-DMT (Fontanilla et al., 2009).",secondary_summary,full_text_seen,text,C022,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2026-01-12,1662-453X,1662-4548,ketamine | myelination | neuronal activity-dependent myelination | neuroplasticity | oligodendrocytes | rapid-acting antidepressants,eng,low,mechanistic,targets,label,alias,DMT,sigma-1 receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""SIGMAR1""}",Sigma-1 receptor (SIGMAR1),1.0,,Frontiers Media SA,,,,,,,
normalized,compound and graph entity matched local registry,5-MeO-DMT,sigma-1 receptor,,5-MeO-DMT,Sigma-1 receptor (SIGMAR1),,,,,sigma-1 receptor,molecular_target,sigma-1 receptor,target,True,10.3389/fnins.2025.1690318,Potential molecular pathways and therapeutic implications of rapid-acting antidepressants on myelin biology: a scoping review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Antonio Inserra; Colin J. Murray; Antonella Campanale; Jared VanderZwaag; Marie-Ève Tremblay,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"The Sig-1R is a target receptor of DMT and 5-MeO-DMT (Fontanilla et al., 2009).",secondary_summary,full_text_seen,text,C022,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2026-01-12,1662-453X,1662-4548,ketamine | myelination | neuronal activity-dependent myelination | neuroplasticity | oligodendrocytes | rapid-acting antidepressants,eng,low,mechanistic,targets,label,alias,5-MeO-DMT,sigma-1 receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""SIGMAR1""}",Sigma-1 receptor (SIGMAR1),1.0,,Frontiers Media SA,,,,,,,
compound_combo_not_graphable,compound is a broad class or multi-compound label; v1 graph uses specific compound nodes only,"LSD, psilocybin, DMT, ayahuasca, 5-MeO-DMT, mescaline",serotonin 2A receptor (5-HT2AR),,,5-HT2A,,,,,serotonin 2A receptor (5-HT2AR),molecular_target,serotonin 2A receptor (5-HT2AR),target,True,10.3389/fpsyt.2023.1183740,"Psychedelic therapy in the treatment of addiction: the past, present and future",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Rayyan Zafar; Maxim Siegel; Rebecca Harding; Tommaso Barba; Claudio Agnorelli; Shayam Suseelan; Leor Roseman; Matthew Wall; David John Nutt; David Erritzoe,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"the 'classic psychedelics'; lysergic acid diethylamide (LSD), psilocybin, dimethyltryptamine (DMT) ayahuasca (a drink that contains DMT and a monoamine oxidase inhibitor that prevents its breakdown in the gut), 5-Methoxy-N,N-dimethyltryptamine (5-MeO-DMT, from the Sonora dessert toad), mescaline (from the peyote cactus) all of which act as agonists of the serotonin 2A receptor (5-HT 2A R).",secondary_summary,full_text_seen,text,C002,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Psychiatry,journal-article,2023-06-12,1664-0640,,PET | addiction | drug developement | fMRI | neuropsychopharmacology | psychedelic therapy | randomized controlled trial (RCT) | real world evidence (RWE),eng,low,mechanistic,targets,,alias,"LSD, psilocybin, DMT, ayahuasca, 5-MeO-DMT, mescaline",serotonin 2A receptor (5-HT2AR),,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,NCT02037126 | NCT04982796 | NCT04161066,Frontiers Media SA,,,,,,,
normalized,compound and graph entity matched local registry,LSD,5-HT2AR,,LSD,5-HT2A,,,,,5-HT2AR,molecular_target,5-HT2AR,target,True,10.3389/fpsyt.2023.1183740,"Psychedelic therapy in the treatment of addiction: the past, present and future",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Rayyan Zafar; Maxim Siegel; Rebecca Harding; Tommaso Barba; Claudio Agnorelli; Shayam Suseelan; Leor Roseman; Matthew Wall; David John Nutt; David Erritzoe,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,LSD binds to a range of neuroreceptors including the 5-HT 2A R which pharmacologically defines the mechanism of action of classic psychedelics [See review; (16) ].,secondary_summary,full_text_seen,text,C004,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Psychiatry,journal-article,2023-06-12,1664-0640,,PET | addiction | drug developement | fMRI | neuropsychopharmacology | psychedelic therapy | randomized controlled trial (RCT) | real world evidence (RWE),eng,low,mechanistic,targets,label,alias,LSD,5-HT2AR,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,NCT02037126 | NCT04982796 | NCT04161066,Frontiers Media SA,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,,,,,NMDA receptor,molecular_target,NMDA receptor,target,True,10.3389/fpsyt.2023.1183740,"Psychedelic therapy in the treatment of addiction: the past, present and future",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Rayyan Zafar; Maxim Siegel; Rebecca Harding; Tommaso Barba; Claudio Agnorelli; Shayam Suseelan; Leor Roseman; Matthew Wall; David John Nutt; David Erritzoe,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Ketamine is an NMDA receptor antagonist and is thus classified as a non-classic psychedelic.,secondary_summary,full_text_seen,text,C005,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Psychiatry,journal-article,2023-06-12,1664-0640,,PET | addiction | drug developement | fMRI | neuropsychopharmacology | psychedelic therapy | randomized controlled trial (RCT) | real world evidence (RWE),eng,low,mechanistic,targets,label,label,Ketamine,NMDA receptor,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,NCT02037126 | NCT04982796 | NCT04161066,Frontiers Media SA,,,,,,,
entity_unmapped,graph entity `multiple neuroreceptor systems` did not match registry,Ibogaine,multiple neuroreceptor systems,,Ibogaine,,,,,,multiple neuroreceptor systems,molecular_target,multiple neuroreceptor systems,target,True,10.3389/fpsyt.2023.1183740,"Psychedelic therapy in the treatment of addiction: the past, present and future",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Rayyan Zafar; Maxim Siegel; Rebecca Harding; Tommaso Barba; Claudio Agnorelli; Shayam Suseelan; Leor Roseman; Matthew Wall; David John Nutt; David Erritzoe,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,Ibogaine binds to numerous neuroreceptors (28) though its primary mechanism of action is not mediated through the 5-HT 2A R but through interaction with multiple neuroreceptor systems.,secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Psychiatry,journal-article,2023-06-12,1664-0640,,PET | addiction | drug developement | fMRI | neuropsychopharmacology | psychedelic therapy | randomized controlled trial (RCT) | real world evidence (RWE),eng,low,mechanistic,targets,label,,Ibogaine,multiple neuroreceptor systems,needs_external_id_lookup,,{},{},,0.0,NCT02037126 | NCT04982796 | NCT04161066,Frontiers Media SA,,,,,,,
